Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Stade Français Paris Rugby,Tonga,,https://www.allrugby.com/joueurs/tanginoa-halaifonua-5216.html,Tanginoa HALAIFONUA,2ème ligne,29,20/09/1996,,115,JIFF,PRO,2029,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/andy-timo-13856.html,Andy TIMO,3ème ligne,21,28/05/2004,,95,JIFF(8),PRO,2026,,TABLE PROS
Stade Français Paris Rugby,Samoa,,https://www.allrugby.com/joueurs/iakopo-petelo-mapu-7198.html,Iakopo MAPU,3ème ligne,27,04/11/1997,,106,NON JIFF,PRO,,,TABLE PROS
Stade Français Paris Rugby,Argentine,,https://www.allrugby.com/joueurs/juan-martin-scelzo-13720.html,Juan Martin SCELZO,3ème ligne,23,12/02/2002,,110,JIFF Formé(8),PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/mathieu-hirigoyen-4609.html,Mathieu HIRIGOYEN,3ème ligne,26,25/01/1999,,103,JIFF,PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/pierre-huguet-3660.html,Pierre HUGUET,3ème ligne,29,05/11/1995,,111,JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/romain-briatte-2492.html,Romain BRIATTE,3ème ligne,32,18/02/1993,,107,JIFF,PRO,2028,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/ryan-chapuis-6008.html,Ryan CHAPUIS,3ème ligne,27,12/12/1997,,105,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/sekou-macalou-2405.html,Sékou MACALOU,3ème ligne,30,20/04/1995,,108,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/yoan-tanga-5266.html,Yoan TANGA,3ème ligne,28,29/11/1996,,109,JIFF,PRO,2028,,TABLE PROS
Stade Français Paris Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/brad-weber-6709.html,Brad WEBER,Mêlée,34,17/01/1991,,75,NON JIFF,PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/paul-abadie-1656.html,Paul ABADIE,Mêlée,31,28/07/1994,,88,JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/tawera-kerr-barlow-3905.html,Tawera KERR-BARLOW,Mêlée,35,15/08/1990,,92,NON JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/thibaut-motassi-15196.html,Thibaut MOTASSI,Mêlée,20,02/01/2005,,79,JIFF,ESPOIR,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/louis-carbonel-5175.html,Louis CARBONEL,Ouverture,26,04/02/1999,,88,JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/louis-foursans-bourdette-8654.html,Louis FOURSANS-BOURDETTE,Ouverture,23,29/01/2002,,81,JIFF(8),PRO,2027,,TABLE PROS
Stade Français Paris Rugby,Angleterre,,https://www.allrugby.com/joueurs/zack-henry-6020.html,Zack HENRY,Ouverture,30,01/10/1994,,89,NON JIFF,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/jeremy-ward-7508.html,Jeremy WARD,Centre,29,10/01/1996,,92,NON JIFF,PRO,2029,,TABLE PROS
Stade Français Paris Rugby,Angleterre,,https://www.allrugby.com/joueurs/joe-marchant-4165.html,Joe MARCHANT,Centre,29,16/07/1996,,89,NON JIFF,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/julien-delbouis-5538.html,Julien DELBOUIS,Centre,26,04/08/1999,,103,JIFF Formé(8),PRO,2026,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/tani-vili-5370.html,Tani VILI,Centre,24,31/10/2000,,112,JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/lester-etien-2496.html,Lester ÉTIEN,Ailier,30,21/06/1995,,102,JIFF,PRO,,,TABLE PROS
Stade Français Paris Rugby,Fidji,,https://www.allrugby.com/joueurs/peniasi-dakuwaqa-14612.html,Peniasi DAKUWAQA,Ailier,28,09/04/1997,,95,NON JIFF,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,Espagne,,https://www.allrugby.com/joueurs/samuel-ezeala-5179.html,Samuel EZEALA,Ailier,25,11/12/1999,,99,JIFF,PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/charles-laloi-13660.html,Charles LALOI,Arrière,22,31/07/2003,,80,JIFF Formé,PRO,2026,,TABLE PROS
Stade Français Paris Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/joe-jonas-9971.html,Joe JONAS,Arrière,24,31/12/2000,,90,JIFF(8),PRO,,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/leo-barre-8224.html,Léo BARRÉ,Arrière,23,20/08/2002,,89,JIFF Formé(8),PRO,2029,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/leo-monin-10322.html,Léo MONIN,Arrière,23,25/01/2002,,95,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/arthur-pinet-17073.html,Arthur PINET,Pilier,17,/10/2007,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Australie,,https://www.allrugby.com/joueurs/braxton-asi-17127.html,Braxton ASI,Pilier,20,/09/2004,,128,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/losseni-meite-20801.html,Losseni MEÏTÉ,Pilier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/mehdi-borsali-15459.html,Mehdi BORSALI,Pilier,20,/01/2005,,95,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/yanis-lux-15460.html,Yanis LUX,Pilier,20,/04/2005,,100,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/achille-stoessel-17304.html,Achille STOESSEL,Talonneur,18,/04/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/ethan-tia-17149.html,Ethan TIA,Talonneur,19,/03/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Afrique du sud,,https://www.allrugby.com/joueurs/jacques-botha-17956.html,Jacques BOTHA,2ème ligne,18,/11/2006,,128,NON JIFF,ESPOIR,2029,,TABLE ESPOIRS
Stade Français Paris Rugby,Australie,,https://www.allrugby.com/joueurs/ollie-mccrea-15609.html,Ollie MCCREA,2ème ligne,20,/10/2004,,119,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Fidji,,https://www.allrugby.com/joueurs/setareki-turagacoke-18328.html,Setareki TURAGACOKE,2ème ligne,19,/06/2006,,117,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Australie,,https://www.allrugby.com/joueurs/jaydon-viliamu-17128.html,Jaydon VILIAMU,3ème ligne,21,16/05/2004,,107,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/maka-pauga-20802.html,Maka PAUGA,3ème ligne,20,/09/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/meric-chiffrin-18372.html,Méric CHIFFRIN,3ème ligne,19,/01/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Fidji,,https://www.allrugby.com/joueurs/mosese-tabaukoto-18650.html,Mosese TABAUKOTO,3ème ligne,19,/03/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/pablo-gaudin-20799.html,Pablo GAUDIN,3ème ligne,18,/08/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/ali-bennot-17963.html,Ali BENNOT,Mêlée,20,/06/2005,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/martin-blum-17284.html,Martin BLUM,Mêlée,19,/05/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/gaspard-de-villeneuve-17283.html,Gaspard DE VILLENEUVE,Ouverture,18,/04/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/nolan-bellido-20602.html,Nolan BELLIDO,Ouverture,17,/09/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/tauave-lamkam-17129.html,Tauave LEOFA,Ouverture,19,/06/2006,,82,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/antonin-bikai-combe-18642.html,Antonin BIKAI-COMBE,Centre,18,/12/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/guillaume-didey-20800.html,Guillaume DIDEY,Centre,17,/01/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/luka-russell-18644.html,Luka RUSSELL,Centre,20,/04/2005,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/mathis-ibo-17041.html,Mathis IBO,Centre,20,/01/2005,,78,JIFF,ESPOIR,2029,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/noah-nene-14442.html,Noah NÉNÉ,Centre,20,/10/2004,,108,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/virgile-draux-20792.html,Virgile DRAUX,Centre,18,/03/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Fidji,,https://www.allrugby.com/joueurs/aisake-manna-18649.html,Aisake MANNA,Ailier,19,/04/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,Fidji,,https://www.allrugby.com/joueurs/aporosa-lalabalavu-20804.html,Aporosa LALABALAVU,Ailier,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Français Paris Rugby,France,,https://www.allrugby.com/joueurs/yannick-lodjro-17328.html,Yannick LODJRO,Ailier,20,/09/2005,,-,JIFF,ESPOIR,2028,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/daniel-bibi-biziwu-6933.html,Daniel BIBI BIZIWU,Pilier,24,29/08/2001,,119,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Géorgie,,https://www.allrugby.com/joueurs/guram-papidze-5366.html,Guram PAPIDZE,Pilier,28,16/06/1997,,127,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/hugo-parrou-11500.html,Hugo PARROU,Pilier,22,28/01/2003,,110,JIFF Formé(8),PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,Espagne,,https://www.allrugby.com/joueurs/jon-zabala-4407.html,Jon ZABALA,Pilier,28,26/11/1996,,132,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Géorgie,,https://www.allrugby.com/joueurs/lekso-kaulashvili-2038.html,Lekso KAULASHVILI,Pilier,33,27/08/1992,,128,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/remi-seneca-5193.html,Rémi SÉNÉCA,Pilier,30,16/01/1995,,116,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Tonga,,https://www.allrugby.com/joueurs/siate-tokolahi-6627.html,Siate TOKOLAHI,Pilier,33,16/03/1992,,116,NON JIFF,PRO,2026 +1,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/thomas-laclayat-5489.html,Thomas LACLAYAT,Pilier,27,02/10/1997,,125,JIFF,PRO,2029,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/hayam-el-bibouji-13718.html,Hayam EL BIBOUJI,Talonneur,23,13/12/2001,,108,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Argentine,,https://www.allrugby.com/joueurs/julian-montoya-3866.html,Julián MONTOYA,Talonneur,31,29/10/1993,,113,NON JIFF,PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/lucas-rey-4416.html,Lucas REY,Talonneur,28,27/04/1997,,98,JIFF Formé(8),PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/youri-delhommel-5534.html,Youri DELHOMMEL,Talonneur,29,06/03/1996,,101,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/hugo-auradou-11782.html,Hugo AURADOU,2ème ligne,22,20/07/2003,,105,JIFF Formé(8),PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/jimi-maximin-5914.html,Jimi MAXIMIN,2ème ligne,26,03/04/1999,,133,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Angleterre,,https://www.allrugby.com/joueurs/joel-kpoku-7138.html,Joel KPOKU,2ème ligne,26,22/06/1999,,126,NON JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/mickael-capelli-4332.html,Mickaël CAPELLI,2ème ligne,28,18/03/1997,,126,JIFF,PRO,2027 +1,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/remi-picquette-4496.html,Rémi PICQUETTE,2ème ligne,30,23/02/1995,,117,JIFF,PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/thomas-jolmes-4382.html,Thomas JOLMÈS,2ème ligne,29,08/10/1995,,127,JIFF,PRO,2026 +1,,TABLE PROS
la Section Paloise Béarn Pyrénées,Géorgie,,https://www.allrugby.com/joueurs/beka-gorgadze-4306.html,Beka GORGADZE,3ème ligne,29,08/02/1996,,110,JIFF,PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,Pays-de-Galles,,https://www.allrugby.com/joueurs/carwyn-tuipulotu-10945.html,Carwyn TUIPULOTU,3ème ligne,23,28/09/2001,,125,NON JIFF,PRO,2026 +1,,TABLE PROS
la Section Paloise Béarn Pyrénées,Argentine,,https://www.allrugby.com/joueurs/facundo-isa-1323.html,Facundo ISA,3ème ligne,32,21/09/1993,,114,NON JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/loic-credoz-8872.html,Loïc CRÉDOZ,3ème ligne,26,17/05/1999,,107,JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/luke-whitelock-5849.html,Luke WHITELOCK,3ème ligne,34,29/01/1991,,116,NON JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/reece-hewat-7304.html,Reece HEWAT,3ème ligne,28,25/09/1997,,110,JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/sacha-zegueur-5913.html,Sacha ZEGUEUR,3ème ligne,26,21/06/1999,,108,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Angleterre,,https://www.allrugby.com/joueurs/dan-robson-3143.html,Dan ROBSON,Mêlée,33,14/03/1992,,82,NON JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/thibault-daubagna-1515.html,Thibault DAUBAGNA,Mêlée,31,20/05/1994,,83,JIFF Formé(8),PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/thomas-souverbie-14271.html,Thomas SOUVERBIE,Mêlée,21,28/06/2004,,80,JIFF,ESPOIR,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/axel-desperes-14792.html,Axel DESPÉRÈS,Ouverture,21,16/01/2004,,78,JIFF,ESPOIR,2029,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/clement-mondinat-11784.html,Clément MONDINAT,Ouverture,21,29/10/2003,,80,JIFF Formé(8),PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Angleterre,,https://www.allrugby.com/joueurs/joe-simmonds-5132.html,Joe SIMMONDS,Ouverture,28,19/12/1996,,91,NON JIFF,PRO,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/emilien-gailleton-11773.html,Émilien GAILLETON,Centre,22,13/07/2003,,89,JIFF Formé(8),PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/fabien-brau-boirie-14923.html,Fabien BRAU-BOIRIE,Centre,19,19/12/2005,,98,JIFF,ESPOIR,2028,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/nathan-decron-4219.html,Nathan DECRON,Centre,27,17/02/1998,,96,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/olivier-klemenczak-2477.html,Olivier KLEMENCZAK,Centre,29,01/06/1996,,90,JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,Samoa,,https://www.allrugby.com/joueurs/tumua-manu-6872.html,Tumua MANU,Centre,32,18/04/1993,,97,NON JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/aaron-grandidier-8316.html,Aaron GRANDIDIER,Ailier,25,18/05/2000,,94,JIFF,PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/theo-attissogbe-13652.html,Théo ATTISSOGBE,Ailier,20,19/11/2004,,84,JIFF,ESPOIR,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/thomas-carol-8406.html,Thomas CAROL,Ailier,24,17/01/2001,,85,JIFF Formé(8),PRO,2026,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/aymeric-luc-6046.html,Aymeric LUC,Arrière,27,14/10/1997,,81,JIFF,PRO,2026 +1,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/clement-laporte-5362.html,Clément LAPORTE,Arrière,27,07/01/1998,,87,JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/jack-maddocks-6651.html,Jack MADDOCKS,Arrière,28,05/02/1997,,96,NON JIFF,PRO,2027,,TABLE PROS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/alexandre-etchebehere-14270.html,Alexandre ETCHEBÉHÈRE,Pilier,20,/12/2004,,109,JIFF,ESPOIR,2026,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Espagne,,https://www.allrugby.com/joueurs/guido-reyes-rendon-15713.html,Guido REYES,Pilier,20,/07/2005,,130,NON JIFF,ESPOIR,2029,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/joseph-adam-17816.html,Joseph ADAM,Pilier,18,/08/2007,,135,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/ludovic-taufana-15710.html,Ludovic TAUFANA,Pilier,19,/03/2006,,135,JIFF,ESPOIR,2026,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/macarius-pereira-17823.html,Macarius PEREIRA,Pilier,20,/01/2005,,107,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/yon-caperaa-20327.html,Yon CAPÉRAÀ,Pilier,18,/06/2007,,108,JIFF,ESPOIR,2028,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/ilestio-tuaula-20765.html,Ilestio TUAULA,Talonneur,16,/12/2008,,128,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/max-meagher-17824.html,Max MEAGHER,Talonneur,18,/10/2006,,105,NON JIFF,ESPOIR,,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/brent-liufau-11783.html,Brent LIUFAU,2ème ligne,21,21/03/2004,,126,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/loic-revol-20589.html,Loïc REVOL,2ème ligne,18,/09/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/taimana-ah-scha-17815.html,Taimana AH-SCHA,2ème ligne,18,/07/2007,,103,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/clement-paul-17052.html,Clément PAUL,3ème ligne,18,/02/2007,,100,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/josselin-bouhier-14029.html,Josselin BOUHIER,3ème ligne,22,18/01/2003,,100,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/maiwen-latuva-20766.html,Maïwen LATUVA,3ème ligne,15,/10/2009,,93,JIFF,ESPOIR,2028,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/mehdi-tlili-13857.html,Mehdi TLILI,3ème ligne,21,17/08/2004,,100,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/paulo-tauiliili-pelesasa-14263.html,Paulo TAUILIILI-PELESASA,3ème ligne,20,/02/2005,,123,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/xander-iosefo-20433.html,Xander IOSEFO,3ème ligne,19,/02/2006,,110,NON JIFF,ESPOIR,2028,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Espagne,,https://www.allrugby.com/joueurs/alvaro-mucenieks-18496.html,Álvaro MUCENIEKS,Mêlée,,-,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/gabriel-elissalde-17814.html,Gabriel ELISSALDE,Mêlée,19,/01/2006,,74,JIFF,ESPOIR,2026,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/simon-laharrague-20767.html,Simon LAHARRAGUE,Ouverture,16,/06/2009,,80,JIFF,ESPOIR,2028,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/louan-courtie-21352.html,Louan COURTIÉ,Centre,18,/02/2007,,80,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/quentin-valentino-17053.html,Quentin VALENTINO,Centre,19,/03/2006,,91,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/louis-ribaimont-20768.html,Louis RIBAIMONT,Ailier,18,/06/2007,,78,JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Espagne,,https://www.allrugby.com/joueurs/pedro-perez-bueno-20769.html,Pedro PÉREZ BUENO,Ailier,18,/03/2007,,83,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,Australie,,https://www.allrugby.com/joueurs/toshi-butlin-15711.html,Toshi BUTLIN,Ailier,20,/02/2005,,88,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
la Section Paloise Béarn Pyrénées,France,,https://www.allrugby.com/joueurs/gregoire-arfeuil-14272.html,Grégoire ARFEUIL,Arrière,20,/12/2004,,89,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/akato-fakatika-10941.html,Akato FAKATIKA,Pilier,24,31/01/2001,,123,JIFF Formé(8),PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/bruce-devaux-7318.html,Bruce DEVAUX,Pilier,28,14/11/1996,,108,JIFF,PRO,2026 +1,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/giorgi-beria-7000.html,Giorgi BERIA,Pilier,25,11/11/1999,,108,JIFF,PRO,2028,,TABLE PROS
Union Sportive Arlequins Perpignanais,Géorgie,,https://www.allrugby.com/joueurs/giorgi-tetrashvili-1492.html,Giorgi TETRASHVILI,Pilier,32,31/08/1993,,115,JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Angleterre,,https://www.allrugby.com/joueurs/kieran-brookes-3219.html,Kieran BROOKES,Pilier,35,29/08/1990,,120,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,Afrique du sud,,https://www.allrugby.com/joueurs/nemo-roelofse-4982.html,Nemo ROELOFSE,Pilier,30,06/06/1995,,120,NON JIFF,PRO,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Italie,,https://www.allrugby.com/joueurs/pietro-ceccarelli-2238.html,Pietro CECCARELLI,Pilier,33,16/02/1992,,128,JIFF,PRO,2028,,TABLE PROS
Union Sportive Arlequins Perpignanais,Argentine,,https://www.allrugby.com/joueurs/ignacio-ruiz-8280.html,Ignacio RUIZ,Talonneur,24,03/01/2001,,109,NON JIFF,PRO,2027,,TABLE PROS
Union Sportive Arlequins Perpignanais,France,,https://www.allrugby.com/joueurs/mathys-lotrian-16459.html,Mathys LOTRIAN,Talonneur,21,18/02/2004,,110,JIFF,ESPOIR,2026,,TABLE PROS
Union Sportive Arlequins Perpignanais,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/sama-malolo-6883.html,Sama MALOLO,Talonneur,27,19/02/1998,,109,NON JIFF,PRO,2027,,TABLE PROS
